id_number,Title flag,movie_name,year, budget , domestic , international ,rating,storytype,source,production_method,genre,sequel,Release Date,Director,Director FB Like,Actor 1 Name,Actor 1 FB Like,Actor 2 Name,Actor 2 FB Like,Actor 3 Name,Actor 3 FB Like,Total Cast FB Like,Movie FB Like,IMDB Score,directors_avg_bo,actor_1_avg_bo,actor_2_avg_bo,actor_3_avg_bo
111280100,0,She's Out of My League,2010,20000000,32010860,16670117.00,R,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,0,2010-03-11,Jim Field Smith,14,Mike Vogel,2000,Kim Shaw,934,Geoff Stults,756,5707,0,6.4,48680977,153694506,64580771.5,48680977
111460100,0,Shrek Forever After,2010,165000000,238736787,517507886.00,PG,Kids Fiction,Fiction Book/Short Story,Animation,Adventure,1,2010-05-16,Mike Mitchell,31,Jon Hamm,4000,Kathy Griffin,225,Mary Kay Place,213,4628,0,6.4,552666598,406350033.2,756244673,756244673
138990100,0,Skyline,2010,10000000,21416355,57277016.00,PG-13,Science Fiction,Original Screenplay,Live Action,Thriller/Suspense,0,2010-11-11,Colin Strause,25,David Zayas,929,Donald Faison,927,Brittany Daniel,861,3679,13000,4.4,78693371,94709679,70911640,78693371
143810100,0,Something Borrowed,2010,35000000,39046489,26037627.00,PG-13,Contemporary Fiction,Fiction Book/Short Story,Live Action,Romantic Comedy,0,2011-05-05,Luke Greenfield,42,Ashley Williams,969,Steve Howey,826,Kirsten Day,196,2371,13000,5.9,65084116,35577774.5,62663408.67,65084116
142200100,0,Soul Surfer,2010,18000000,43853424,3305228.00,PG,Dramatization,Factual Book/Real Events,Live Action,Drama,0,2011-04-08,Sean McNamara,80,Dennis Quaid,2000,Chris Brochu,795,Craig T. Nelson,723,5024,15000,7.1,47158652,91555622.5,47158652,141051236.8
146170100,0,Source Code,2010,32000000,54712227,85716272.00,PG-13,Science Fiction,Original Screenplay,Live Action,Thriller/Suspense,0,2011-03-30,Duncan Jones,0,Jake Gyllenhaal,15000,Cas Anvar,491,Russell Peters,355,16034,56000,7.5,286777077,64297919,88345641,140428499
129200100,0,Step Up 3D,2010,30000000,42400223,123488894.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,1,2010-08-04,Jon M. Chu,209,Alyson Stoner,2000,Stephen Boss,594,Facundo Lombard,357,4059,16000,6.2,242334871.8,138439137,165720703.5,165889117
140080100,0,Stone,2010,22000000,1810078,2254942.00,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2010-10-07,John Curran,43,Robert De Niro,22000,Milla Jovovich,14000,Frances Conroy,827,37766,0,5.4,9591907.5,87957310.63,98430908.4,20099017
105290100,0,Straw Dogs,2010,25000000,10324441,929380.00,R,Contemporary Fiction,Remake,Live Action,Thriller/Suspense,0,2011-09-16,Rod Lurie,37,Alexander Skarsgård,10000,Laz Alonso,826,Rhys Coiro,268,11431,7000,5.8,7257188,180176371,27009415.6,11253821
148790100,0,Super 8,2010,50000000,127004179,130968566.00,PG-13,Science Fiction,Original Screenplay,Live Action,Thriller/Suspense,0,2011-06-08,J.J. Abrams,14000,Joel Courtney,1000,AJ Michalka,560,Zach Mills,417,3388,37000,7.1,377134030.8,155873789,176433596.5,257972745
139000100,0,Take Me Home Tonight,2010,19000000,6928068,648536.00,R,Historical Fiction,Original Screenplay,Live Action,Comedy,0,2011-03-04,Michael Dowse,31,Topher Grace,2000,Michael Biehn,2000,Dan Fogler,562,5519,0,6.3,7576604,61078988,7576604,169721557.2
110410100,0,Tangled,2010,260000000,200821936,385655304.00,PG,Kids Fiction,Fiction Book/Short Story,Animation,Adventure,0,2010-11-24,Nathan Greno,15,Brad Garrett,799,Donna Murphy,553,M.C. Gainey,284,2036,29000,7.8,586477240,326099324.3,586477240,586477240
138960100,0,The Adjustment Bureau,2010,50200000,62495645,64435680.00,PG-13,Science Fiction,Fiction Book/Short Story,Live Action,Thriller/Suspense,0,2011-03-03,George Nolfi,53,Matt Damon,13000,Michael Kelly,963,Jon Stewart,593,14607,36000,7.1,126931325,210945433.1,146412434.5,77494988.5
129750100,0,The American,2010,20000000,35606376,32344347.00,R,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0,2010-08-31,Anton Corbijn,210,Violante Placido,978,Thekla Reuten,191,Filippo Timi,101,1454,10000,6.3,52009806.5,67950723,67950723,67950723
107710100,0,The A-Team,2010,110000000,77222099,100019072.00,PG-13,Contemporary Fiction,TV,Live Action,Action,0,2010-06-10,0,0,George Peppard,669,Dirk Benedict,554,Dwight Schultz,432,1655,0,7.6, ,177241171,177241171,177241171
141380100,0,The Beaver,2010,21000000,970816,4075222.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2011-02-11,Jodie Foster,0,Jennifer Lawrence,34000,Cherry Jones,242,Riley Thomas Stewart,220,34705,17000,6.7,49257868.5,473313777.6,5046038,50839935.5
140960100,0,The Big Year,2010,41000000,7204138,480386.00,PG,Dramatization,Factual Book/Real Events,Live Action,Comedy,0,2011-10-13,David Frankel,64,Joel McHale,734,Kevin Pollak,574,JoBeth Williams,296,2085,11000,6.2,178663746.3,59148811,31797217,7684524
121730100,0,The Book of Eli,2010,80000000,94835059,63915758.00,R,Science Fiction,Original Screenplay,Live Action,Action,0,2010-01-14,Albert Hughes,117,Denzel Washington,18000,Mila Kunis,15000,Gary Oldman,10000,44797,20000,6.9,158750817,167001554.6,217505157.7,241813574.3
134470100,0,The Bounty Hunter,2010,45000000,67061228,68747609.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,0,2010-03-16,Andy Tennant,72,Gerard Butler,18000,Dorian Missick,1000,Peter Greene,789,21554,0,5.5,122585901.5,160012953.1,104775361.5,135808837
118220100,0,The Cabin in the Woods,2010,30000000,42073277,28669671.00,R,Fantasy,Original Screenplay,Live Action,Thriller/Suspense,0, ,Drew Goddard,246,Chris Hemsworth,26000,Bradley Whitford,821,Kristen Connolly,751,29551,66000,7,70742948,401729397.5,70742948,116760666
121310100,0,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,155000000,104386950,313800000.00,PG,Fantasy,Fiction Book/Short Story,Animation/Live Action,Adventure,1,2010-08-13,Michael Apted,150,Bruce Spence,531,Shane Rangi,82,Laura Brent,59,764,11000,6.3,213243885.5,418186950,418186950,418186950
141940100,0,The Conspirator,2010,25000000,11538204,4369207.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0,2010-09-10,Robert Redford,0,Robin Wright,18000,Tom Wilkinson,1000,Stephen Root,939,21163,0,7,39559249.5,108803627.3,104131053.8,66869562.44
107980100,0,The Crazies,2010,19000000,39123589,17321945.00,R,Contemporary Fiction,Remake,Live Action,Horror,0,2010-02-26,Breck Eisner,42,Radha Mitchell,991,Glenn Morshower,894,John Aylward,219,2609,0,6.5,93839970,80769245.57,567063860.3,56445534
143010100,0,The Darkest Hour,2010,34800000,21443494,41388221.00,PG-13,Science Fiction,Original Screenplay,Live Action,Action,0,2011-12-22,Chris Gorak,21,Max Minghella,614,Veronika Vernadskaya,150,Dato Bakhtadze,48,843,0,4.9,62831715,50912003.5,62831715,62831715
107060100,0,The Debt,2010,20000000,31177548,15426506.00,R,Historical Fiction,Remake,Live Action,Thriller/Suspense,0,2007-11-29,John Madden,108,Tom Wilkinson,1000,Jesper Christensen,100,Romi Aboulafia,22,1136,0,6.9,90542713.33,104131053.8,46604054,46604054
141540100,0,The Descendants,2010,20000000,82624961,92882839.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,0,2011-09-09,Alexander Payne,729,Shailene Woodley,8000,Nick Krause,727,Beau Bridges,552,9578,22000,7.3,100134580,241337317,175507800,89315874
151140100,0,The Dilemma,2010,70000000,48475290,22071575.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2011-01-13,Ron Howard,2000,Channing Tatum,17000,Clint Howard,1000,Chelcie Ross,244,18510,0,5.3,257724618.7,133407955.8,49499905,70546865
134670100,0,The Eagle,2010,25000000,19490041,16564665.00,PG-13,Historical Fiction,Fiction Book/Short Story,Live Action,Action,0,2011-02-08, , , , , , , , , , , , ,,,
109820100,0,The Expendables,2010,82000000,103068524,165199650.00,R,Contemporary Fiction,Original Screenplay,Live Action,Action,0,2010-08-03,Sylvester Stallone,13000,Jason Statham,26000,Sylvester Stallone,13000,Jet Li,5000,46355,57000,6.5,212248612,188492095.1,164455829.1,176537974
108640100,0,The Fighter,2010,11000000,93617009,35645379.00,R,Dramatization,Factual Book/Real Events,Live Action,Drama,0,2010-12-17,David O. Russell,737,Christian Bale,23000,Jack McGee,238,Melissa McMeekin,141,23811,36000,7.9,144964526,304208634.8,129262388,71040944.5
118550100,0,The Ghost Writer,2010,45000000,15541549,49990942.00,PG-13,Contemporary Fiction,Fiction Book/Short Story,Live Action,Thriller/Suspense,0,2010-02-12,Roman Polanski,2000,Jim Belushi,854,Olivia Williams,766,Timothy Hutton,501,2507,15000,7.2,51822322.5,65532491,58805706.67,54437869
107800100,0,The Green Hornet,2010,110000000,98780042,130375461.00,PG-13,Super Hero,TV,Live Action,Action,0,2011-01-12,Michel Gondry,1000,Christoph Waltz,11000,Tom Wilkinson,1000,Chad L. Coleman,741,13391,14000,5.8,130024875,279218686,104131053.8,229155503
144320100,0,The Help,2010,25000000,169705587,43414417.00,PG-13,Historical Fiction,Fiction Book/Short Story,Live Action,Drama,0,2011-08-09,Tate Taylor,150,Emma Stone,15000,Bryce Dallas Howard,3000,Mike Vogel,2000,23227,75000,8.1,123229936,256679230.2,464716172.8,153694506
138570100,0,The Killer Inside Me,2010,13000000,217277,3400000.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,0,2010-02-19,Michael Winterbottom,187,Liam Aiken,818,Ned Beatty,467,Jay R. Ferguson,204,1813,0,6.1,11385422.5,3617277,49577918.5,50125555
143880100,0,The King's Speech,2010,15000000,138797449,292023719.00,R,Dramatization,Original Screenplay,Live Action,Drama,0,2010-09-06, , , , , , , , , , , , ,,,
108070100,0,The Last Airbender,2010,150000000,131772187,187941694.00,PG,Fantasy,TV,Live Action,Adventure,0,2010-06-30,M. Night Shyamalan,0,Seychelle Gabriel,1000,Noah Ringer,756,Aasif Mandvi,346,2857,18000,4.2,201694274.8,319713881,319713881,140274806
152540100,0,The Last Godfather,2010,13400000,164247,,PG-13,Historical Fiction,Original Screenplay,Live Action,Comedy,0,2010-12-29,Hyung-rae Shim,26,Jason Mewes,898,Stephanie Danielson,391,Michael Rispoli,385,2895,502,3.6,40039804,164247,164247,59656890.67
105000100,0,The Last Station,2010,18000000,6617867,9078279.00,R,Dramatization,Fiction Book/Short Story,Live Action,Drama,0,2009-09-04,Michael Hoffman,97,David Masterson,577,Kerry Condon,416,Anne-Marie Duff,231,1341,0,7,28377782,15696146,15696146,17629862.5
145300100,0,The Lincoln Lawyer,2010,40000000,58009200,29135886.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Thriller/Suspense,0,2011-03-17,Brad Furman,65,Matthew McConaughey,11000,Margarita Levieva,980,Frances Fisher,638,13943,25000,7.3,55329139.67,165049698.2,87145086,70739633.25
110770100,0,The Losers,2010,25000000,23591432,6272408.00,PG-13,Contemporary Fiction,Graphic Novel/Game,Live Action,Action,0,2010-04-23,Sylvain White,41,Chris Evans,11000,Jason Patric,673,Óscar Jaenada,619,12841,0,6.4,52694779,258357869.5,63268421,58037690.33
143920100,0,The Mechanic,2010,42500000,29121498,47225895.00,R,Contemporary Fiction,Remake,Live Action,Action,0,2011-01-13,Simon West,165,Jason Statham,26000,Tony Goldwyn,956,Mini Anden,350,27834,16000,6.6,94887797.4,188492095.1,61436818,76347393
138890100,0,The Next Three Days,2010,30000000,21148651,46107265.00,PG-13,Contemporary Fiction,Remake,Live Action,Thriller/Suspense,0,2010-11-18,Paul Haggis,549,Olivia Wilde,10000,Daniel Stern,796,Aisha Hinds,343,11799,27000,7.4,45872533,116706651.5,43056033.5,67255916
143780100,0,The Nutcracker in 3D,2010,90000000,195459,20270557.00,PG,Kids Fiction,Live/Live Adaptation,Animation/Live Action,Musical,0, ,Andrey Konchalovskiy,96,Shirley Henderson,887,Nathan Lane,886,Richard E. Grant,554,2728,788,4.4,20466016,40664243.5,70556455,20466016
138160100,0,The Oogieloves in the BIG Balloon Adventure,2010,20000000,1065907,,G,Kids Fiction,Original Screenplay,Live Action,Adventure,0, ,Matthew Diamond,12,Chazz Palminteri,979,Garrett Clayton,532,Toni Braxton,231,1978,831,6.7,1065907,5397497.5,1065907,1065907
128770100,0,The Other Guys,2010,100000000,119219978,51716492.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2010-08-06,Adam McKay,285,Dwayne Johnson,12000,Will Ferrell,8000,Derek Jeter,107,20233,16000,6.7,153524858.8,215092921.9,153349415.7,170936470
150390100,0,The Perks of Being a Wallflower,2010,13000000,17742948,15326355.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,0, ,Stephen Chbosky,139,Logan Lerman,8000,Ezra Miller,3000,Kate Walsh,850,13631,131000,8,33069303,135893409.6,33069303,50358438.5
159030100,0,The Reef,2010,10000000,,15037867.00,R,Dramatization,Factual Book/Real Events,Live Action,Thriller/Suspense,0,2010-05-15,Andrew Traucki,10,Damian Walshe-Howling,122,Gyton Grantley,109,Adrienne Pickering,72,375,0,5.8,15037867,15037867,15037867,15037867
142490100,0,The Rite,2010,37000000,33047633,64096354.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Horror,0,2011-01-28,Mikael Håfström,101,Anthony Hopkins,12000,Colin O'Donoghue,3000,Toby Jones,2000,19904,23000,6,100439976,189583264.5,97143987,148178326
111680100,0,The Roommate,2010,16000000,37300107,15245600.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0,2011-02-04,Christian E. Christiansen,26,Leighton Meester,3000,Danneel Ackles,1000,Frances Fisher,638,5349,0,4.8,52545707,49407817.2,57060001,70739633.25
104890100,0,The Rum Diary,2010,45000000,13109815,8434917.00,R,Historical Fiction,Fiction Book/Short Story,Live Action,Drama,0,2011-10-13, , , , , , , , , , , , ,,,
135990100,0,The Social Network,2010,40000000,96962694,127959441.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0,2010-09-30,David Fincher,21000,Andrew Garfield,10000,Dustin Fitzsimons,349,Marcella Lentz-Pope,81,10555,74000,7.7,249115067.2,305091025.2,224922135,224922135
105370100,0,The Sorcerer's Apprentice,2010,160000000,63150991,154835329.00,PG,Fantasy,Remake,Animation/Live Action,Adventure,0,2010-07-13,Jon Turteltaub,226,Nicolas Cage,12000,Omar Benson Miller,418,Robert Capron,370,13388,11000,6.1,165450243.5,125372848.6,113053234,217986320
136390100,0,The Switch,2010,19000000,27758465,22100000.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,0,2010-05-11,Josh Gordon,8,Caroline Dhavernas,544,Scott Elrod,449,Kelli Barrett,110,1292,0,6.1,97726506.5,27155896,99831548.5,49858465
136850100,0,The Tempest,2010,20000000,277943,,PG-13,Historical Fiction,Live/Live Adaptation,Live Action,Drama,0, ,Julie Taymor,278,Djimon Hounsou,3000,Reeve Carney,602,Tom Conti,181,3785,0,5.4,14822543,246465535.4,277943,277943
142280100,0,The Tourist,2010,100000000,67631157,211100212.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0,2010-12-08,Florian Henckel von Donnersmarck,207,Johnny Depp,40000,Angelina Jolie Pitt,11000,Rufus Sewell,3000,55175,25000,6,278731369,318217389.1,362238441.3,189718419.8
126690100,0,The Town,2010,37000000,92186262,60380619.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,0,2010-09-15,Ben Affleck,0,Jeremy Renner,10000,Jon Hamm,4000,Owen Burke,206,14296,29000,7.6,189853819,112128299.4,406350033.2,152566881
151150100,0,The Tree of Life,2010,35000000,13305665,48416161.00,PG-13,Historical Fiction,Original Screenplay,Live Action,Drama,0,2011-05-18,Terrence Malick,0,Brad Pitt,11000,Tye Sheridan,1000,Fiona Shaw,687,13021,39000,6.7,61721826,187467695.6,212007091.3,502332880.5
109670100,0,The Twilight Saga: Eclipse,2010,68000000,300531751,405571077.00,PG-13,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,1,2010-06-23,David Slade,171,Robert Pattinson,21000,Kristen Stewart,17000,Anna Kendrick,10000,52547,29000,4.9,393189492,501984065.4,227542418.3,221659197.5
140070100,0,The Warrior's Way,2010,42000000,5666340,2847985.00,R,Historical Fiction,Original Screenplay,Live Action,Western,0,2010-12-02,Sngmoo Lee,19,Tony Cox,624,Dong-gun Jang,489,Jed Brophy,433,2056,0,6.3,8514325,22617538.5,9519209,110483878
108740100,0,The Wolfman,2010,150000000,62189884,80444474.00,R,Fantasy,Remake,Live Action,Horror,0,2010-02-11,Joe Johnston,394,Anthony Hopkins,12000,Simon Merrells,490,Art Malik,162,13071,0,5.8,256602067,189583264.5,142634358,142634358
115710100,0,Tooth Fairy,2010,48000000,60022256,52588130.00,PG,Fantasy,Original Screenplay,Live Action,Adventure,0,2010-01-14, , , , , , , , , , , , ,,,
120120100,0,Toy Story 3,2010,200000000,415004880,654661124.00,G,Kids Fiction,Original Screenplay,Animation,Adventure,1,2010-06-16,Lee Unkrich,125,Tom Hanks,15000,John Ratzenberger,1000,Don Rickles,721,19085,30000,8.3,1069666004,348690950.1,745571402,1069666004
110130100,0,Tron: Legacy,2010,200000000,172062763,228000000.00,PG,Science Fiction,Original Screenplay,Live Action,Adventure,1,2010-12-10,Joseph Kosinski,364,Jeff Bridges,12000,Olivia Wilde,10000,James Frain,1000,25550,30000,6.8,343989698,166272223.3,116706651.5,175360452
134750100,0,True Grit,2010,35000000,171243005,81033923.00,PG-13,Historical Fiction,Fiction Book/Short Story,Live Action,Western,0,2010-12-22,Ethan Coen,1000,Matt Damon,13000,Jeff Bridges,12000,Bruce Green,538,25964,36000,7.7,136322128.4,210945433.1,166272223.3,252276928
143910100,0,Unknown,2010,40000000,63686397,72436686.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0,2006-11-03,Jaume Collet-Serra,174,Liam Neeson,14000,Frank Langella,903,Aidan Quinn,767,17152,29000,6.9,124625047,183128891.3,108850978.2,70206538
121650100,0,Unstoppable,2010,95000000,81562942,84157979.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Action,0,2010-11-04,Tony Scott,12000,Denzel Washington,18000,Rosario Dawson,3000,Ethan Suplee,1000,25780,18000,6.8,165720921,167001554.6,125319738.3,165720921
149940100,0,Upside Down,2010,50000000,102118,26284921.00,PG-13,Science Fiction,Original Screenplay,Live Action,Romantic Comedy,0, , , , , , , , , , , , , ,,,
139770100,0,Vampires Suck,2010,20000000,36661504,44763484.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2010-08-18,Jason Friedberg,82,Diedrich Bader,759,Dave Foley,401,Anneliese van der Pol,354,2898,16000,3.5,72412787.25,164695616,81424988,81424988
124670100,0,Wall Street 2: Money Never Sleeps,2010,70000000,52474616,84957003.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,1, , , , , , , , , , , , , ,,,
150150100,0,Wanderlust,2010,32500000,17288155,6871779.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2006-07-12,David Wain,136,Justin Theroux,1000,Lauren Ambrose,945,Joe Lo Truglio,833,4151,0,5.6,59330380,39754313.5,24159934,167114656.6
135940100,0,Warrior,2010,25000000,13657115,10558270.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2011-09-09,Gavin O'Connor,149,Tom Hardy,27000,Frank Grillo,798,Kevin Dunn,581,29692,77000,8.2,23544247.33,341732726.4,55980873,406897475.4
143950100,0,Water for Elephants,2010,38000000,58709717,58100000.00,PG-13,Historical Fiction,Fiction Book/Short Story,Live Action,Drama,0,2011-03-15,Francis Lawrence,508,Robert Pattinson,21000,Christoph Waltz,11000,James Frain,1000,36062,33000,6.9,596877232.6,501984065.4,279218686,175360452
139810100,0,Welcome to the Rileys,2010,10000000,152857,203062.00,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2010-10-29,Jake Scott,26,Kristen Stewart,17000,Ally Sheedy,793,Kerry Cahill,146,18236,0,7,355919,227542418.3,355919,355919
142710100,0,What's Your Number?,2010,20000000,14011084,16152701.00,R,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,0,2011-09-30,Mark Mylod,20,Chris Evans,11000,Ari Graynor,904,Ed Begley Jr.,783,15713,0,6,30163785,258357869.5,30621198.5,88249252.67
150310100,0,Winnie Mandela,2010,15000000,61847,,R,Dramatization,Factual Book/Real Events,Live Action,Drama,0,2011-09-16,Darrell Roodt,36,Jennifer Hudson,549,Wendy Crewson,248,Aubrey Poo,2,801,705,6,61847,50759925,60258920.5,61847
150800100,0,Winnie the Pooh,2010,30000000,26692846,23452761.00,G,Kids Fiction,Fiction Book/Short Story,Animation,Adventure,0,2011-04-13,Stephen J. Anderson,15,Craig Ferguson,759,Robert Lopez,73,Huell Howser,69,1002,0,7.3,50145607,272508299,50145607,50145607
129110100,0,Yogi Bear,2010,80000000,100246011,104528679.00,PG,Kids Fiction,TV,Animation/Live Action,Adventure,0,2010-12-11,Eric Brevig,40,Justin Timberlake,3000,Tom Cavanagh,642,Josh Robert Thompson,375,4394,0,4.6,223977813.5,168380460.8,204774690,204774690
110160100,0,You Again,2010,20000000,25702053,7136892.00,PG,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2010-09-24,Andy Fickman,99,Jamie Lee Curtis,2000,James Wolk,938,Christine Lakin,518,4813,0,5.8,94707158,88190504.67,32838945,32838945
159050100,0,You Got Served: Beat The World,2010,10000000,,1230542.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,1, ,Robert Adetuyi,8,Shane Pollard,485,Mishael Morgan,152,Chase Armitage,111,964,0,4.5,1230542,1230542,1230542,1230542
139480100,0,You Will Meet a Tall Dark Stranger,2010,15000000,3247816,31000000.00,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0,2010-05-23,Woody Allen,11000,Anthony Hopkins,12000,Naomi Watts,6000,Ewen Bremner,557,19310,0,6.3,85652452.33,189583264.5,61968986.4,83154592
111670100,0,Your Highness,2010,50000000,21596445,4525193.00,R,Fantasy,Original Screenplay,Live Action,Comedy,0,2011-04-08,David Gordon Green,234,Natalie Portman,20000,Zooey Deschanel,11000,James Franco,11000,45202,18000,5.6,43966873.25,172464171.1,137779072,173610214
120330100,0,Youth in Revolt,2010,18000000,15285588,4400000.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Comedy,0,2009-09-11,Miguel Arteta,44,Steve Buscemi,12000,Ari Graynor,904,Fred Willard,729,16004,0,6.5,42975668.67,206975231,30621198.5,63896777
